day	mon	sea	tr_lin	tr_exp	yd_lin	yd_exp	noi	y_lin	y_exp
2023-06-29	6	0.0066785036297891676	5.2465753424657535	5.252756471078048	5.253253846095543	5.259772581709747	-0.05719776641597008	5.196056079679573	5.199683394175207
2023-06-30	6	-0.08575653648043136	5.247945205479452	5.254195779596536	5.16218866899902	5.164079453186876	-0.47847048942505993	4.68371817957396	4.661283927947148
2023-07-01	7	-0.17629099287968408	5.249315068493151	5.255635482500146	5.073024075613467	5.070331243015416	-1.8570336245008625	3.2159904511126043	3.118352881190899
2023-07-02	7	-0.2644444231516623	5.250684931506849	5.257075579896946	4.986240508355187	4.979034716058838	-0.26691443117393243	4.719326077181254	4.6983968484495255
2023-07-03	7	-0.34976783911160814	5.252054794520548	5.25851607189503	4.90228695540894	4.890664111214952	0.5098571934076419	5.412144148816582	5.426882560396027
2023-07-04	7	-0.43186867176220356	5.2534246575342465	5.259956958602524	4.821555985772043	4.805634833554917	-0.7585746058909303	4.062981379881112	4.0076208781798845
2023-07-05	7	-0.510411546582026	5.254794520547946	5.261398240127582	4.744382973965919	4.724302557542088	-0.16439886072137883	4.5799841132445405	4.5513089822463995
2023-07-06	7	-0.585118283525545	5.256164383561644	5.262839916578387	4.671046100036099	4.646963144886773	0.963986699634399	5.635032799670498	5.661624681264088
2023-07-07	7	-0.6557678970231259	5.257534246575342	5.2642819880631535	4.601766349552216	4.573852562333374	0.5314148934596936	5.13318124301191	5.133356132699047
2023-07-08	7	-0.7221965959810277	5.258904109589041	5.265724454690124	4.536707513608014	4.5051467993798715	-0.209651398076647	4.3270561155313665	4.284353500617437
2023-07-09	7	-0.7842960486067436	5.260273972602739	5.267167316567573	4.475977923995996	4.440963613820666	-0.2723478909232055	4.20363003307279	4.154063231859302
2023-07-10	7	-0.8419836633521112	5.261643835616439	5.268610573803802	4.419660172264328	4.381393767462403	-0.5250758849742976	3.89458428729003	3.8281096955374085
2023-07-11	7	-0.8951776239574228	5.263013698630137	5.270054226507143	4.367836074672714	4.3265273023848545	0.02149482410259896	4.389330898775313	4.349183080106841
2023-07-12	7	-0.8584961584232538	5.264383561643836	5.271498274785959	4.405887403220582	4.366386071178248	0.8547559398508261	5.260643343071409	5.267554963635583
2023-07-13	7	-0.9024573619693305	5.265753424657534	5.27294271874864	4.363296062688204	4.321221523593183	0.38753033202143233	4.7508263947096365	4.729906572098514
2023-07-14	7	-0.941679462596228	5.267123287671233	5.27438755850361	4.325443825075006	4.281031070180428	2.153187186503763	6.478631011578768	6.552379811705397
2023-07-15	7	-0.9760806440442389	5.2684931506849315	5.275832794159319	4.292412506640693	4.24590513984077	0.32930865741758575	4.621721164058278	4.593380622681624
2023-07-16	7	-1.0055790900536552	5.26986301369863	5.277278425824247	4.2642839236449745	4.2159342583442205	1.375340831517629	5.639624755162604	5.667545558008853
2023-07-17	7	-1.0300929843647693	5.271232876712329	5.2787244536069045	4.24113989234756	4.19120904839586	-0.6885584680009081	3.5525814243466516	3.46426696384096
2023-07-18	7	-1.0495405107178735	5.272602739726027	5.2801708776158325	4.223062229008153	4.17182022970172	-1.3028316967168778	2.9202305322912756	2.795985433013864
2023-07-19	7	-1.149139808592977	5.273972602739726	5.281617697959601	4.12483279414675	4.0677542678606855	0.22682373634405137	4.351656530490801	4.307353519899099
2023-07-20	7	-1.1582091502509382	5.2753424657534245	5.28306491474681	4.117133315502486	4.059286089620921	1.808784221372473	5.925917536874959	5.970470981277029
2023-07-21	7	-1.161966675171766	5.276712328767124	5.284512528086088	4.1147456535953575	4.056427037653341	-1.1798536504109634	2.934892003184394	2.809436758272373
2023-07-22	7	-1.1603305670957536	5.278082191780822	5.285960538086096	4.117751624685068	4.059268220325453	0.5236910648787735	4.641442689563842	4.61291028094495
2023-07-23	7	-1.1532190097631922	5.279452054794521	5.287408944855522	4.126233045031329	4.067900843335656	0.5793214705714264	4.705554515602755	4.680522748424899
2023-07-24	7	-1.1405501869143748	5.280821917808219	5.288857748503083	4.140271730893844	4.082416209779336	-0.7632482361451823	3.377023494748662	3.275073940225785
2023-07-25	7	-1.1222422822895937	5.282191780821917	5.2903069491375305	4.159949498532324	4.102905720215011	0.08452351525298682	4.244473013785311	4.192336788236693
2023-07-26	7	-1.0982134796291407	5.2835616438356166	5.291756546867643	4.185348164206475	4.129460872730483	0.2144657902508106	4.399813954457286	4.356441022658257
2023-07-27	7	-1.0683819626733086	5.284931506849315	5.293206541802227	4.216549544176006	4.162173263009055	0.5978240470572045	4.814373591233211	4.79505449435503
2023-07-28	7	-1.0326659151623894	5.286301369863014	5.294656934050121	4.253635454700625	4.201134584395769	0.3499437685672123	4.603579223267837	4.5717010245501735
2023-07-29	7	-0.9909835208366753	5.287671232876712	5.296107723720192	4.296687712040037	4.246436627963684	0.10009099782616256	4.3967787098662	4.352455169296084
2023-07-30	7	-0.9432529634364587	5.289041095890411	5.29755891092134	4.3457881324539525	4.298171282580185	-0.12966240343000024	4.216125729023952	4.16079243843977
2023-07-31	7	-0.889392426702032	5.2904109589041095	5.299010495762491	4.401018532202078	4.3564305349733425	-0.47961222855729346	3.921406303644784	3.8481364883691156
2023-08-01	8	-0.8293200943736874	5.291780821917809	5.300462478352602	4.462460727544121	4.421306469798288	-0.17922578464294042	4.2832349429011805	4.231310560467646
2023-08-02	8	-0.7629541501917171	5.293150684931507	5.301914858800663	4.5301965347397894	4.492891269703643	-0.7327022406182827	3.7974942941215066	3.7159462903815204
2023-08-03	8	-0.6902132035713013	5.294520547945205	5.303367637215687	4.604307344373904	4.571276763895886	0.7580016805411662	5.362309024915071	5.375269080203311
2023-08-04	8	-0.6110509860801628	5.295890410958904	5.304820813706723	4.684839424878741	4.6565176158679105	0.7658747493529018	5.450714174231643	5.469083278079848
2023-08-05	8	-0.5255161842017342	5.2972602739726025	5.306274388382849	4.771744089770868	4.7485677746007795	-0.6046392248153519	4.167104864955516	4.1068914480309076
2023-08-06	8	-0.43375836511136856	5.298630136986302	5.3077283613531705	4.864871771874933	4.847274046058011	-0.4765497231291367	4.388322048745796	4.341394749848507
2023-08-07	8	-0.33602797667633943	5.3	5.309182732726824	4.96397202332366	4.952375946430193	1.1076981506887809	6.071670174012441	6.128570325372255
2023-08-08	8	-0.23267634745583998	5.301369863013699	5.310637502612977	5.068693515557859	5.063505555258979	-0.6639153826624992	4.40477813289536	4.358342769313156
2023-08-09	8	-0.12415568670098387	5.302739726027397	5.312092671120824	5.178584039326413	5.18018736844037	-0.01694525457696253	5.16163878474945	5.162184415910658
2023-08-10	8	-0.011018658679915916	5.304109589041096	5.313548238359593	5.29309093036118	5.3018386034760425	2.0014062084289526	7.294497138790133	7.428752290083966
2023-08-11	8	0.10611631379983955	5.3054794520547945	5.315004204438542	5.411595765854634	5.427805935239675	-1.196314563172644	4.21528120268199	4.156122548620943
2023-08-12	8	0.07312736014966958	5.306849315068493	5.316460569466953	5.379976675218162	5.394216314823939	-0.06369865897772681	5.316278016240435	5.326486033067337
2023-08-13	8	0.196385175795603	5.308219178082192	5.317917333554146	5.504604353877795	5.526789359637449	-0.07995868111300472	5.4246456727647905	5.441746628385653
2023-08-14	8	0.32176789014902707	5.30958904109589	5.319374496809464	5.631356931244917	5.661695278559648	-0.6164364345166262	5.0149204967282905	5.005884028825268
2023-08-15	8	0.44865115462620797	5.310958904109589	5.320832059342285	5.759610058735797	5.798271548741497	0.7566340568981974	6.516244115633994	6.6034560981683255
2023-08-16	8	0.5764106206434136	5.3123287671232875	5.322290021262016	5.888739387766702	5.935854920141993	-0.4337549969355864	5.4549843908311155	5.4741409417694316
2023-08-17	8	0.7044219396169118	5.313698630136987	5.32374838267809	6.018120569753899	6.07378141502979	0.7353684141799977	6.753488983933897	6.856764696162454
2023-08-18	8	0.8320607629629695	5.315068493150685	5.325207143699977	6.147129256113654	6.211386327484549	-1.817507246978671	4.329622009134983	4.275665812417089
2023-08-19	8	1.1122002641027349	5.316438356164383	5.326666304437171	6.428638620267118	6.511530238553603	0.043411308958057365	6.472049929225175	6.557777749885282
2023-08-20	8	1.2372210504427148	5.317808219178082	5.328125864999197	6.555029269620797	6.646539760916258	-0.5106957591095638	6.044333510511233	6.102329504264845
2023-08-21	8	1.3599962954040565	5.3191780821917805	5.329585825495612	6.679174377595837	6.779229221238013	-0.5572711778486941	6.121903199747143	6.185224307154083
2023-08-22	8	1.4799016504030273	5.32054794520548	5.331046186036002	6.800449595608507	6.908930995853892	0.9180287590898359	7.718478354698343	7.887741738817338
2023-08-23	8	1.596312766855895	5.321917808219178	5.332506946729984	6.918230575075073	7.034976730412548	1.1873762941786123	8.105606869253686	8.301315197830538
2023-08-24	8	1.7086052961789275	5.323287671232877	5.333968107687203	7.031892967411805	7.156697339375971	2.3648932515235845	9.39678621893539	9.67955037571827
2023-08-25	8	1.8161548897883915	5.324657534246575	5.335429669017335	7.140812424034967	7.2734230055189135	1.5194201059257193	8.660232529960686	8.894774828090423
2023-08-26	8	1.9183371991005544	5.326027397260274	5.336891630830087	7.244364596360828	7.3844831794280426	-1.023234881046559	6.2211297153142695	6.292304444821883
2023-08-27	8	2.014527875531684	5.3273972602739725	5.338353993235195	7.341925135805656	7.489206579000831	0.004267936968358508	7.346193072774015	7.493763330672413
2023-08-28	8	2.1041025704980476	5.328767123287671	5.339816756342427	7.432869693785719	7.586921188944157	-0.17615660883696901	7.25671308494875	7.398792386622536
2023-08-29	8	2.1864369354159128	5.33013698630137	5.341279920261577	7.516573921717283	7.676954260272631	-0.01549709048438415	7.501076831232899	7.660399400627287
2023-08-30	8	2.2609066217015465	5.331506849315068	5.3427434851024715	7.592413471016615	7.758632309806666	0.3630909368191056	7.95550440783572	8.146612657244672
2023-08-31	8	2.326887280771216	5.332876712328767	5.344207450974969	7.6597639930999835	7.831281119670253	-0.010761553254287496	7.649002439845696	7.819778725053128
2023-09-01	9	2.38375456404119	5.3342465753424655	5.345671817988955	7.718001139383656	7.894225736788463	1.7079892753289803	9.425990414712636	9.720295763699164
2023-09-02	9	2.430884122927735	5.335616438356165	5.347136586254347	7.7665005612839	7.946790472384687	-0.11228096886219471	7.654219592421705	7.826714137076062
2023-09-03	9	2.4676516088471185	5.336986301369863	5.348601755881091	7.804637910216981	7.988298901477592	-0.5773487730850877	7.227289137131894	7.370697169181852
2023-09-04	9	2.493432673468988	5.338356164383562	5.350067326979166	7.8317888378525495	8.018073862648913	-1.4375842684740578	6.394204569378491	6.479839337740453
2023-09-05	9	2.507634073530015	5.33972602739726	5.351533299658576	7.8473601009272755	8.035470749229448	1.7627329546874155	9.61009305561469	9.922135570312498
2023-09-06	9	2.509810660506127	5.3410958904109584	5.352999674029362	7.8509065509170854	8.040002803542304	0.9590172336274173	8.809923784544504	9.066726591341526
2023-09-07	9	2.4996928802979093	5.342465753424658	5.354466450201588	7.842158633722567	8.031370782874173	-0.6109749888913939	7.231183644831173	7.377081766887922
2023-09-08	9	2.4771867732306037	5.343835616438356	5.355933628285355	7.8210223896689595	8.00946321674325	-1.0072575317845214	6.813764857884438	6.930502319377565
2023-09-09	9	2.4423739740541075	5.345205479452055	5.357401208390788	7.787579453506162	7.974356664378725	-0.42563717227155806	7.3619422812346045	7.518294844165988
2023-09-10	9	2.395511711942977	5.346575342465753	5.358869190628046	7.74208705440873	7.926315972412019	1.2558576321629182	8.997944686571648	9.27231132697461
2023-09-11	9	2.3370328102430444	5.347945205479452	5.3603375751073195	7.684978015722496	7.865794532508208	1.2826129519241747	8.967590967646672	9.240842212611904
2023-09-12	9	2.3403576397118497	5.3493150684931505	5.3618063619388225	7.689672708205	7.871515258302646	0.43104654925784947	8.12071925746285	8.333752884323149
2023-09-13	9	2.260404896630111	5.35068493150685	5.363275551232807	7.6110898281369606	7.787910414829446	1.1338772994862598	8.74496712762322	9.004169694515953
2023-09-14	9	2.170622451440767	5.352054794520548	5.364745143099551	7.522677245961315	7.69371239387349	5.931813588770819e-4	7.523270427320192	7.694348847236292
2023-09-15	9	2.0716151165326857	5.353424657534246	5.3662151376493625	7.425039774066931	7.589561617193552	2.80809916128106	10.233138935347991	10.603334462650933
2023-09-16	9	1.9639877042947336	5.354794520547945	5.3676855349925825	7.318782224842678	7.476099213241809	0.3392079512070604	7.657990176049739	7.840251535851531
2023-09-17	9	1.8483450271157755	5.3561643835616435	5.369156335239579	7.204509410677419	7.353967017649026	-1.6133005775387212	5.5912088331386975	5.621554414341487
2023-09-18	9	1.7252918973846785	5.357534246575343	5.370627538500752	7.0828261439600215	7.223807573710026	-1.6550257077507908	5.427800436209231	5.446102245115407
2023-09-19	9	1.522590069436236	5.358904109589041	5.372099144886531	6.881494179025276	7.008000106892756	-0.8106026185924015	6.070891560432875	6.137072580056151
2023-09-20	9	1.3865304717674602	5.36027397260274	5.373571154507378	6.7468044443702	6.863695184094404	-0.1917865616176983	6.555017882752502	6.6575794370281995
2023-09-21	9	1.2448748587131457	5.361643835616438	5.3750435674737815	6.6065186943295835	6.713294887800967	0.6267381639343768	7.23325685826396	7.387043875110128
2023-09-22	9	1.098228042662158	5.363013698630137	5.376516383896264	6.461241741292295	6.557444596821747	0.20945521206321277	6.670696953355508	6.782672472691813
2023-09-23	9	0.9471948360033613	5.364383561643836	5.377989603885375	6.311578397647197	6.396790400061373	-0.4651933679982543	5.846385029648943	5.896429380683165
2023-09-24	9	0.7923800511256252	5.365753424657534	5.379463227551696	6.158133475783159	6.231979097006863	1.5118339873975795	7.669967463180738	7.858550165280489
2023-09-25	9	0.6343885004178125	5.367123287671233	5.380937255005841	6.001511788089045	6.06365819821494	2.0835072556947676	8.085019043783813	8.305902560863531
2023-09-26	9	0.47382499626879127	5.368493150684931	5.3824116863584495	5.842318146953723	5.892475925799627	-1.1965318023174845	4.645786344636238	4.604430574620994
2023-09-27	9	0.31129435106742953	5.36986301369863	5.383886521720194	5.68115736476606	5.7190812139201075	0.13899222130421507	5.820149586070275	5.86874488330085
2023-09-28	9	0.1474013772025906	5.3712328767123285	5.385361761201777	5.518634253914919	5.544123709268839	0.057272141145903274	5.575906395060822	5.605809949050698
2023-09-29	9	-0.017249112936857935	5.372602739726028	5.3868374049139325	5.35535362678917	5.368253771559962	0.2809079061352329	5.636261532924403	5.670894814781027
2023-09-30	9	-0.18205230696204855	5.373972602739726	5.388313452967424	5.1919202957776776	5.1921224740179515	0.4446714454076903	5.636591741185368	5.671328300306096
2023-10-01	10	-0.3464033924841172	5.375342465753425	5.389789905473043	5.028939073269308	5.016381603866541	-1.6687791393133964	3.360159933955912	3.2175078119594738
2023-10-02	10	-0.5096975571141955	5.376712328767123	5.3912667625416155	4.8670147716529275	4.841683662817932	-0.26568172386367783	4.601333047789249	4.55521145336173
2023-10-03	10	-0.6713299884634181	5.3780821917808215	5.392744024283996	4.706752203317404	4.668681867562247	-1.046569441131567	3.660182762185837	3.539905647630148
2023-10-04	10	-0.8306958741429201	5.379452054794521	5.394221690811066	4.5487561806516	4.498030150257266	-0.727880629769356	3.8208755508822443	3.7127602539726503
2023-10-05	10	-0.9871904017638327	5.380821917808219	5.395699762233745	4.393631516044386	4.330383159018436	0.4764598965508358	4.8700914125952215	4.844550069125088
2023-10-06	10	-1.140210080687711	5.382191780821918	5.397178238662976	4.2419817001342075	4.1663948316646024	0.4077056669328408	4.649687367067048	4.606486862334504
2023-10-07	10	-1.2891628794947951	5.383561643835616	5.3986571202097355	4.094398764340821	4.006707448510803	0.23535041504121818	4.329749179382039	4.260822687292121
2023-10-08	10	-1.4334729181063288	5.384931506849315	5.40013640698503	3.9514585887429865	3.851946548286419	-0.48833622221935635	3.4631223665236304	3.324530105795163
2023-10-09	10	-1.572580493292037	5.3863013698630136	5.401616099099896	3.8137208765709767	3.7027208771605515	1.941077629408605	5.754798505979582	5.799712111683789
2023-10-10	10	-1.7059420786701198	5.387671232876713	5.4030961966654	3.681729154206593	3.559622365266602	0.8994144055396457	4.581143559746239	4.531546876026068
2023-10-11	10	-1.8330303247072535	5.389041095890411	5.404576699792641	3.5560107711831574	3.423226103207409	-0.41725361790044574	3.138757153282712	2.972210266965623
2023-10-12	10	-1.8373313894027739	5.390410958904109	5.406057608592746	3.5530795695013353	3.4195137411553165	-0.31536875018867133	3.237710819312664	3.078533414861346
2023-10-13	10	-1.9503542938015395	5.391780821917808	5.407538923176873	3.441426528116269	3.2982155716334796	0.7405024734397624	4.181929001556031	4.099074761200332
2023-10-14	10	-2.055604768630733	5.3931506849315065	5.409020643656213	3.3375459163007735	3.185258917911855	-0.7670380332670456	2.570507883033728	2.3554740066296733
2023-10-15	10	-2.1525912394408335	5.394520547945206	5.410502770141983	3.241929308504372	3.081182597346384	-0.11286562580472294	3.129063682699649	2.9590506411323316
2023-10-16	10	-2.2408221317823176	5.395890410958904	5.411985302745434	3.1550682791765863	2.9865260140909147	0.35500131731459783	3.510069596491184	3.370778396443289
2023-10-17	10	-2.3198058712056646	5.397260273972603	5.413468241577846	3.0774544027669384	2.901829159498307	-0.9557905181304194	2.121663884636519	1.8670008363982555
2023-10-18	10	-2.389050883261353	5.398630136986301	5.41495158675053	3.009579253724948	2.8276326125217666	2.2527096413746333	5.262288895099582	5.267295341931724
2023-10-19	10	-2.564068262815683	5.4	5.4164353383748285	2.8359317371843176	2.638813348630784	-1.2980735515541528	1.5378581856301647	1.2326270573412577
2023-10-20	10	-2.612361096787488	5.401369863013699	5.417919496562112	2.7890087662262104	2.5872070728930487	-1.0614395584311258	1.7275692077950846	1.4370482572837937
2023-10-21	10	-2.649440480043069	5.402739726027397	5.419404061423783	2.7532992459843277	2.547726361814586	1.3463258558749966	4.099625101859324	4.006983124080347
2023-10-22	10	-2.674814838132904	5.404109589041096	5.4208890330712745	2.729294750908192	2.5209141487650792	1.133086649999921	3.862381400908113	3.749381547665888
2023-10-23	10	-2.6879925966074723	5.405479452054794	5.42237441161605	2.717486855447322	2.5073139567245017	0.3169355373018676	3.0344223927491893	2.851022586243988
2023-10-24	10	-2.6884821810172506	5.406849315068493	5.423860197169603	2.7183671340512428	2.5074698986857653	0.5404758472497654	3.258842981301008	3.0937629857716695
2023-10-25	10	-2.6757920169127187	5.4082191780821915	5.42534638984346	2.732427161169473	2.521926678057586	0.4168360469537217	3.1492632081231946	2.9742226665569844
2023-10-26	10	-2.6494305298443543	5.409589041095891	5.426832989749174	2.7601585112515363	2.551229589067579	-0.5387138466597585	2.221444664591778	1.9665275740500079
2023-10-27	10	-2.6089061453626363	5.410958904109589	5.428319996998331	2.8020527587469526	2.5959245171655643	1.7560196740390377	4.55807243278599	4.502371859507284
2023-10-28	10	-2.553727289018042	5.412328767123288	5.429807411702549	2.8586014781052462	2.656557939427105	-0.3261888233928576	2.5324126547123886	2.3023294412524904
2023-10-29	10	-2.4834023863610506	5.413698630136986	5.431295233973471	2.9302962437759357	2.7336769249572472	1.6030630462446265	4.533359290020562	4.475018661522734
2023-10-30	10	-2.3974398629421403	5.4150684931506845	5.432783463922779	3.017628630208544	2.8278291352945084	-1.391592433208275	1.6260361970002692	1.3157850633637123
2023-10-31	10	-2.295348144311789	5.416438356164384	5.434272101662177	3.1210902118525947	2.9395628248150567	0.2893644196165473	3.410454631469142	3.2540598233622307
2023-11-01	11	-2.1766356560204754	5.417808219178082	5.435761147303406	3.2411725631576065	3.0694268411371337	-0.5949262509909309	2.6462463121666757	2.4226514410076585
2023-11-02	11	-2.0408108236186786	5.419178082191781	5.437250600958236	3.3783672585731024	3.2179706255256892	0.7156280538789956	4.093995312452098	3.9961804387289175
2023-11-03	11	-1.8873820726568746	5.420547945205479	5.438740462738464	3.5331658725486044	3.3857442132972375	0.7629967423947495	4.296162614943354	4.21569246445723
2023-11-04	11	-1.7158578286855448	5.421917808219178	5.440230732755921	3.7060599795336335	3.5732982342249326	-0.11272680474040285	3.593333174793231	3.4506462687141095
2023-11-05	11	-1.5257465172551665	5.423287671232877	5.441721411122472	3.89754115397771	3.7811839129438756	-1.2929264038677215	2.6046147501099886	2.3740348539573635
2023-11-06	11	-1.3165565639162156	5.424657534246576	5.443212497950004	4.10810097033036	4.009953069356633	-0.09740738616170545	4.010693584168655	3.9039112490070256
2023-11-07	11	-1.0878046792492029	5.426027397260274	5.444703993350442	4.338222718011071	4.260149097131756	-1.234245534465721	3.10397718354535	2.9161287790756636
2023-11-08	11	-0.8391933108118224	5.427397260273972	5.4461958974357385	4.58820394946215	4.532113664135966	2.4170947479342075	7.005298697396357	7.164907964118516
2023-11-09	11	-0.5707811067954445	5.428767123287671	5.447688210317877	4.857986016492227	4.82580070908553	1.3868857390510334	6.24487175554326	6.336864927022792
2023-11-10	11	-0.28298980268969465	5.4301369863013695	5.449180932108872	5.147147183611675	5.140768404749285	-0.9528551517810193	4.194292031830655	4.102312379919918
2023-11-11	11	0.02339577871755205	5.431506849315069	5.45067406292077	5.45490262803262	5.476178615768289	1.7230554732494996	7.17795810128212	7.3545413711712335
2023-11-12	11	0.08139503353836175	5.432876712328767	5.452167602865645	5.514271745867129	5.540923475844049	-0.7263018773810366	4.787969868486092	4.748939562692573
2023-11-13	11	0.4211623519919292	5.434246575342466	5.453661552055605	5.855408927334395	5.9130369373019445	1.0057660180279981	6.861174945362393	7.010058429878616
2023-11-14	11	0.774999240623846	5.435616438356164	5.455155910602786	6.210615678980011	6.300704248243154	1.2482731672379603	7.458888846217971	7.662609197504159
2023-11-15	11	1.1408625494604205	5.436986301369863	5.456650678619357	6.577848850830284	6.70170835956428	0.8908724014683437	7.468721252298628	7.673944258371378
2023-11-16	11	1.5167022418633853	5.438356164383562	5.4581458562175165	6.9550584062469465	7.113822267526007	1.6196536747707364	8.574712081017683	8.88188346621748
2023-11-17	11	1.9004682811944709	5.43972602739726	5.459641443509494	7.34019430859173	7.534816521526412	0.0289752308621896	7.36916953945392	7.566455395776504
2023-11-18	11	2.2901106308154	5.441095890410959	5.461137440607551	7.731206521226358	7.962459222423423	1.0674802735162219	8.79868679474258	9.12839052018531
2023-11-19	11	2.9494119478897014	5.442465753424657	5.462633847623976	8.391877701314359	8.684945355049745	-0.5739751584470786	7.81790254286728	8.057862129404075
2023-11-20	11	3.344656808175512	5.443835616438356	5.464130664671092	8.788492424613867	9.119259030341642	1.9242376507844023	10.71273007539827	11.222116221094785
2023-11-21	11	3.739627868836352	5.445205479452055	5.465627891861251	9.184833348288407	9.553510768879972	-0.2376926316677912	8.947140716620616	9.293682873413296
2023-11-22	11	4.132275093233954	5.446575342465754	5.467125529306839	9.578850435699707	9.985458860574468	-1.1721267239466335	8.406723711753074	8.703826073360181
2023-11-23	11	4.520548444730046	5.447945205479452	5.468623577120266	9.9684936502095	10.412859138393284	-0.341457760594055	9.627035889615444	10.039398346358215
2023-11-24	11	4.902397886686352	5.449315068493151	5.47012203541398	10.351712955179503	10.833464976679968	0.12551893718159907	10.477231892361102	10.97078575750773
2023-11-25	11	5.275773382464606	5.450684931506849	5.4716209043004564	10.726458313971456	11.24502728946951	1.1600625977591916	11.886520911730647	12.514511841508765
2023-11-26	11	5.638624895426531	5.4520547945205475	5.473120183892201	11.090679689947079	11.645294528803399	-1.1135737742440286	9.97710591570305	10.426349908789799
2023-11-27	11	5.988902388933859	5.453424657534247	5.474619874301751	11.442327046468105	12.032012683043858	-0.5492282843350115	10.893098762133093	11.430649466854035
2023-11-28	11	6.32455582634832	5.454794520547945	5.476119975641675	11.779350346896265	12.40292527518707	-1.0898267254692384	10.689523621427027	11.209320894921017
2023-11-29	11	6.643535171031637	5.456164383561644	5.477620488024572	12.09969955459328	12.755773361175516	-0.62472649338267	11.47497306121061	12.071370433262583
2023-11-30	11	6.943790386345546	5.457534246575342	5.479121411563073	12.401324632920888	13.088295528209413	0.5736533530650759	12.974977985985964	13.716918802128175
2023-12-01	12	7.223271435651769	5.458904109589041	5.4806227463698365	12.68217554524081	13.398227893057156	-1.0885794998079534	11.593596045432857	12.20500917948128
2023-12-02	12	7.479928282312036	5.46027397260274	5.482124492557556	12.940202254914777	13.683304100364913	-2.2551873321879627	10.685014922726815	11.21066055854628
2023-12-03	12	7.711710889688078	5.461643835616439	5.483626650238955	13.173354725304517	13.941255320965256	0.8851598559527175	14.058514581257235	14.912032556130058
2023-12-04	12	7.91656922114162	5.463013698630137	5.485129219526784	13.379582919771757	14.169810250184844	0.550096056328148	13.929678976099904	14.773279840607238
2023-12-05	12	8.092453240034391	5.464383561643835	5.48663220053383	13.556836801678227	14.366695106151232	-0.8528667269249129	12.703970074753313	13.430821896809208
2023-12-06	12	8.237312909728121	5.465753424657534	5.488135593372907	13.703066334385657	14.529633628098717	-1.6966146177939592	12.006451716591698	12.66738341366836
2023-12-07	12	8.349098193584538	5.467123287671233	5.489639398156861	13.81622148125577	14.656347074673251	0.5945349626879135	14.410756443943683	15.309103585623909
2023-12-08	12	8.42576139809848	5.468493150684932	5.4911436149985695	13.894254548783412	14.744556795532546	0.07473280540488662	13.968987354188299	14.82663050897854
2023-12-09	12	8.4654654709551	5.46986301369863	5.492648244010939	13.93532848465373	14.792213054766293	-1.475228541862027	12.460099942791704	13.171630762771638
2023-12-10	12	8.46695333115505	5.471232876712329	5.494153285306912	13.938186207867378	14.797901177488075	0.5851401421076288	14.523326349975008	15.440871104313194
2023-12-11	12	8.429585768732819	5.472602739726027	5.495658738999455	13.902188508458845	14.760884078215845	0.5201135970560568	14.422302105514902	15.332557445202557
2023-12-12	12	8.433272289636218	5.473972602739726	5.49716460520157	13.907244892375944	14.768981792524654	-1.9473310309783824	11.959913861397562	12.628021948903644
2023-12-13	12	8.318747736208504	5.475342465753425	5.498670884026289	13.794090201961929	14.64708207775615	-0.7757361675818606	13.018354034380067	13.793978502082446
2023-12-14	12	8.167157356465175	5.476712328767123	5.500177575586674	13.643869685232298	14.484340725250174	-0.44076987723109784	13.2030998080012	13.99947820630206
2023-12-15	12	7.980331081443005	5.478082191780822	5.501684679995821	13.458413273223826	14.282737730409712	0.33628424512851923	13.794697518352345	14.65276370631922
2023-12-16	12	7.760506072022297	5.47945205479452	5.503192197366852	13.239958126816816	14.044703490001089	0.525160727640617	13.765118854457434	14.622715573744157
2023-12-17	12	7.5099573888017	5.480821917808219	5.5047001278129235	12.99077930660992	13.77271280741419	0.08995193823434376	13.080731244844264	13.871744496593314
2023-12-18	12	7.230960092379874	5.482191780821918	5.5062084714472235	12.713151873201792	13.469243214918997	-0.9910391110070367	11.722112762194755	12.377869625206502
2023-12-19	12	6.8458583984760075	5.483561643835617	5.507717228382968	12.329420042311625	13.048727677254275	-0.7771077732865709	11.552312269025053	12.19270970300612
2023-12-20	12	6.516789057447679	5.484931506849315	5.509226398733407	12.001720564296994	12.689719660786956	2.3359288732114356	14.337649437508428	15.26355186355896
2023-12-21	12	6.166096285014084	5.486301369863014	5.510735982611821	11.652397654877099	12.30668171662706	-0.22222948079305033	11.430168174084049	12.061752117386378
2023-12-22	12	5.79605514177387	5.487671232876712	5.512245980131518	11.283726374650582	11.902102311304244	-0.08976864275272284	11.193957731897859	11.803136943273133
2023-12-23	12	5.4089406883256945	5.489041095890411	5.513756391405843	10.897981784216105	11.478472649604026	-3.4833361200866317	7.414645664129473	7.637219290495527
2023-12-24	12	5.007027985268216	5.49041095890411	5.5152672165481675	10.497438944172327	11.03828667644597	0.787566185108202	11.28500512928053	11.907014268763806
2023-12-25	12	4.592592093200081	5.491780821917808	5.516778455671894	10.08437291511789	10.584041078762954	-0.21061192105064905	9.87376099406724	10.351661217050976
2023-12-26	12	4.167908072719947	5.493150684931507	5.518290108890462	9.661058757651453	10.1182352873815	-0.08794568853511522	9.573113069116339	10.021173322748924
2023-12-27	12	3.7352509844264716	5.494520547945205	5.519802176317334	9.229771532371677	9.643371478903076	0.375642048288855	9.605413580660532	10.0580654380353
