year	day	day_noy	dd_t	d_t
2024	2024-03-06	0-03-06	4.241892925761679	4.545135755457007
2024	2024-03-07	0-03-07	4.219335971021268	2.531601582612761
2024	2024-03-08	0-03-08	4.198326958125254	3.518996174875152
2024	2024-03-09	0-03-09	4.179420005729126	3.5076520034374754
2024	2024-03-10	0-03-10	4.163169232488373	4.497901539493024
2024	2024-03-11	0-03-11	4.150128757058485	4.490077254235091
2024	2024-03-12	0-03-12	4.140767410559727	3.484460446335836
2024	2024-03-13	0-03-13	4.135778792330552	2.481467275398331
2024	2024-03-14	0-03-14	4.135480303007815	2.481288181804689
2024	2024-03-15	0-03-15	4.140138131911671	5.484082879147003
2024	2024-03-16	0-03-16	4.149881999665143	6.489929199799086
2024	2024-03-17	0-03-17	4.1647051581941135	3.4988230949164683
2024	2024-03-18	0-03-18	4.18446439072733	5.510678634436398
2024	2024-03-19	0-03-19	4.208965299331626	4.525379179598976
2024	2024-03-20	0-03-20	4.2376522491585185	4.542591349495111
2024	2024-03-21	0-03-21	4.27020933536398	3.562125601218388
2024	2024-03-22	0-03-22	4.3062353957235455	4.583741237434127
2024	2024-03-23	0-03-23	4.345329268012755	2.607197560807653
2024	2024-03-24	0-03-24	4.387089790007145	8.632253874004288
2024	2024-03-25	0-03-25	4.431115799482254	6.658669479689352
2024	2024-03-26	0-03-26	4.477006134213618	2.6862036805281706
2024	2024-03-27	0-03-27	4.524359631976776	3.7146157791860657
2024	2024-03-28	0-03-28	4.572775130547264	2.743665078328358
2024	2024-03-29	0-03-29	4.621851467700621	3.773110880620372
2024	2024-03-30	0-03-30	4.6711874812123835	2.8027124887274297
2024	2024-03-31	0-03-31	4.720382008858089	7.832229205314853
2024	2024-04-01	0-04-01	4.769033888413277	2.861420333047966
2024	2024-04-02	0-04-02	4.816741957653482	2.890045174592089
2024	2024-04-03	0-04-03	4.863105054354244	5.917863032612546
2024	2024-04-04	0-04-04	4.907722016291098	2.9446332097746586
2024	2024-04-05	0-04-05	4.950191681239585	4.9701150087437505
2024	2024-04-06	0-04-06	4.990112886975239	5.994067732185143
2024	2024-04-07	0-04-07	5.0270844712736	4.016250682764159
2024	2024-04-08	0-04-08	5.060705271910204	8.036423163146122
2024	2024-04-09	0-04-09	5.090574126660589	7.054344475996354
2024	2024-04-10	0-04-10	5.1162898733002935	6.069773923980176
2024	2024-04-11	0-04-11	5.137451349604853	7.082470809762912
2024	2024-04-12	0-04-12	5.15214420694431	9.091286524166586
2024	2024-04-13	0-04-13	5.162993655905195	4.097796193543116
2024	2024-04-14	0-04-14	5.1680972678115555	5.100858360686933
2024	2024-04-15	0-04-15	5.167164435497556	5.100298661298533
2024	2024-04-16	0-04-16	5.160041519092661	6.096024911455597
2024	2024-04-17	0-04-17	5.146712015684649	8.08802720941079
2024	2024-04-18	0-04-18	5.127296559319622	5.076377935591774
2024	2024-04-19	0-04-19	5.103566107407493	5.062139664444496
2024	2024-04-20	0-04-20	5.072889195100004	5.0437335170600015
2024	2024-04-21	0-04-21	5.0372991337697	9.02237948026182
2024	2024-04-22	0-04-22	4.997354550237324	4.998412730142395
2024	2024-04-23	0-04-23	4.953614240986641	3.9721685445919848
2024	2024-04-24	0-04-24	4.906637002501416	3.9439822015008494
2024	2024-04-25	0-04-25	4.856981631265414	7.914188978759249
2024	2024-04-26	0-04-26	4.8052069237624	3.88312415425744
2024	2024-04-27	0-04-27	4.751871676476138	3.8511230058856825
2024	2024-04-28	0-04-28	4.6975346858903935	3.818520811534236
2024	2024-04-29	0-04-29	4.6427547484889296	4.785652849093358
2024	2024-04-30	0-04-30	4.5880906607555145	5.7528543964533085
2024	2024-05-01	0-05-01	4.534101219173909	4.720460731504345
2024	2024-05-02	0-05-02	4.481345220227881	5.688807132136729
2024	2024-05-03	0-05-03	4.430381460401193	7.658228876240716
2024	2024-05-04	0-05-04	4.381768736177612	5.629061241706568
2024	2024-05-05	0-05-05	4.336065844040901	2.60163950642454
2024	2024-05-06	0-05-06	4.293831580474824	4.576298948284894
2024	2024-05-07	0-05-07	4.255624741963149	7.553374845177889
2024	2024-05-08	0-05-08	4.2220041249896365	5.533202474993782
2024	2024-05-09	0-05-09	4.1935285260380555	4.5161171156228335
2024	2024-05-10	0-05-10	4.170756741592168	3.502454044955301
2024	2024-05-11	0-05-11	4.154247568135741	3.4925485408814447
2024	2024-05-12	0-05-12	4.154310563353457	2.492586338012074
2024	2024-05-13	0-05-13	4.152003001327242	4.491201800796345
2024	2024-05-14	0-05-14	4.157634439741779	6.494580663845067
2024	2024-05-15	0-05-15	4.171759034069044	3.5030554204414264
2024	2024-05-16	0-05-16	4.194838026058027	2.5169028156348157
2024	2024-05-17	0-05-17	4.2271606555731625	4.536296393343897
2024	2024-05-18	0-05-18	4.26884136344612	3.561304818067672
2024	2024-05-19	0-05-19	4.31006903027487	4.586041418164922
2024	2024-05-20	0-05-20	4.3701100212273785	7.622066012736427
2024	2024-05-21	0-05-21	4.438803618836072	3.6632821713016432
2024	2024-05-22	0-05-22	4.515569708813318	3.709341825287991
2024	2024-05-23	0-05-23	4.599746291561695	6.759847774937017
2024	2024-05-24	0-05-24	4.690668570335563	2.814401142201338
2024	2024-05-25	0-05-25	4.7876717483892826	2.8726030490335694
2024	2024-05-26	0-05-26	4.89009102897721	5.934054617386326
2024	2024-05-27	0-05-27	4.997261615353706	3.998356969212224
2024	2024-05-28	0-05-28	5.108518710773123	5.065111226463873
2024	2024-05-29	0-05-29	5.223197518489827	6.133918511093896
2024	2024-05-30	0-05-30	5.340633241758174	4.204379945054905
2024	2024-05-31	0-05-31	5.460161083832523	5.276096650299515
2024	2024-06-01	0-06-01	5.581116247967232	6.348669748780339
2024	2024-06-02	0-06-02	5.702833937416658	5.421700362449995
2024	2024-06-03	0-06-03	5.824649355435161	4.494789613261096
2024	2024-06-04	0-06-04	5.945897705277103	7.567538623166262
2024	2024-06-05	0-06-05	6.065914190196839	3.639548514118103
2024	2024-06-06	0-06-06	6.184034013448728	3.7104204080692367
2024	2024-06-07	0-06-07	6.2995923782871275	4.779755426972276
2024	2024-06-08	0-06-08	6.411924487966397	6.847154692779839
2024	2024-06-09	0-06-09	6.520365545740899	7.912219327444539
2024	2024-06-10	0-06-10	6.6242507548649865	5.974550452918992
2024	2024-06-11	0-06-11	6.72291531859302	6.033749191155811
2024	2024-06-12	0-06-12	6.842188778181379	5.105313266908827
2024	2024-06-13	0-06-13	6.928417660880381	6.1570505965282285
2024	2024-06-14	0-06-14	7.007431507946407	7.204458904767844
2024	2024-06-15	0-06-15	7.078565522633814	8.247139313580288
2024	2024-06-16	0-06-16	7.141155272647825	7.2846931635886945
2024	2024-06-17	0-06-17	7.194586964926731	5.316752178956039
2024	2024-06-18	0-06-18	7.238398598664786	5.343039159198872
2024	2024-06-19	0-06-19	7.245797754759987	10.347478652855992
2024	2024-06-20	0-06-20	7.269638947822168	8.3617833686933
2024	2024-06-21	0-06-21	7.28345759816087	6.370074558896522
2024	2024-06-22	0-06-22	7.287447383793426	7.372468430276055
2024	2024-06-23	0-06-23	7.281965537992076	8.369179322795246
2024	2024-06-24	0-06-24	7.26748257450176	5.360489544701056
2024	2024-06-25	0-06-25	7.244481134517232	9.34668868071034
2024	2024-06-26	0-06-26	7.213443859233251	6.32806631553995
2024	2024-06-27	0-06-27	7.174853389844566	10.30491203390674
2024	2024-06-28	0-06-28	7.129192367545933	8.27751542052756
2024	2024-06-29	0-06-29	7.076943433532107	8.246166060119265
2024	2024-06-30	0-06-30	7.018589228997845	8.211153537398706
2024	2024-07-01	0-07-01	6.954612395137899	4.172767437082739
2024	2024-07-02	0-07-02	6.885495573147026	7.131297343888216
2024	2024-07-03	0-07-03	6.811721404219978	8.087032842531986
2024	2024-07-04	0-07-04	6.733772529551509	6.040263517730906
2024	2024-07-05	0-07-05	6.652131590336378	8.991278954201826
2024	2024-07-06	0-07-06	6.567281227769338	6.940368736661602
2024	2024-07-07	0-07-07	6.479704083045142	8.887822449827086
2024	2024-07-08	0-07-08	6.389882797358545	4.833929678415126
2024	2024-07-09	0-07-09	6.298300011904302	7.7789800071425805
2024	2024-07-10	0-07-10	6.205438367877167	7.7232630207263
2024	2024-07-11	0-07-11	6.111780506471899	7.6670683038831395
2024	2024-07-12	0-07-12	5.954967778244981	5.572980666946989
2024	2024-07-13	0-07-13	5.861165405667701	8.51669924340062
2024	2024-07-14	0-07-14	5.76801473929655	4.460808843577929
2024	2024-07-15	0-07-15	5.67599842032628	5.405599052195768
2024	2024-07-16	0-07-16	5.58559908995165	7.351359453970989
2024	2024-07-17	0-07-17	5.497299389367409	3.2983796336204456
2024	2024-07-18	0-07-18	5.411573116463804	4.246943869878282
2024	2024-07-19	0-07-19	5.3916883106974165	3.23501298641845
2024	2024-07-20	0-07-20	5.312331775159301	3.18739906509558
2024	2024-07-21	0-07-21	5.236656820242886	4.1419940921457314
2024	2024-07-22	0-07-22	5.164918101090933	7.0989508606545595
2024	2024-07-23	0-07-23	5.097312908233785	4.058387744940271
2024	2024-07-24	0-07-24	5.033981167589375	4.0203887005536245
2024	2024-07-25	0-07-25	4.975014283767741	3.9850085702606446
2024	2024-07-26	0-07-26	4.920493345838424	3.952296007503054
2024	2024-07-27	0-07-27	4.870499442709298	2.922299665625579
2024	2024-07-28	0-07-28	4.825113663288237	4.895068197972942
2024	2024-07-29	0-07-29	4.7844170964831125	2.870650257889867
2024	2024-07-30	0-07-30	4.748490831201798	4.849094498721079
2024	2024-07-31	0-07-31	4.717415956352167	2.8304495738113005
2024	2024-08-01	0-08-01	4.691273560842092	5.814764136505255
2024	2024-08-02	0-08-02	4.670144733579443	3.8020868401476657
2024	2024-08-03	0-08-03	4.654110563472097	3.792466338083258
2024	2024-08-04	0-08-04	4.643252139427925	2.785951283656755
2024	2024-08-05	0-08-05	4.637650550354799	4.782590330212879
2024	2024-08-06	0-08-06	4.637386885160593	3.782432131096356
2024	2024-08-07	0-08-07	4.64254223275318	7.785525339651908
2024	2024-08-08	0-08-08	4.653197682040432	4.791918609224259
2024	2024-08-09	0-08-09	4.66943432193022	2.801660593158132
2024	2024-08-10	0-08-10	4.691333241330421	6.814799944798253
2024	2024-08-11	0-08-11	4.718975529148905	3.8313853174893424
2024	2024-08-12	0-08-12	4.8184251222767225	6.891055073366033
2024	2024-08-13	0-08-13	4.857797413655392	4.914678448193236
2024	2024-08-14	0-08-14	4.903156340175965	6.941893804105579
2024	2024-08-15	0-08-15	4.954582990746311	4.972749794447786
2024	2024-08-16	0-08-16	5.012158454274307	8.007295072564585
2024	2024-08-17	0-08-17	5.075963819667823	5.045578291800694
2024	2024-08-18	0-08-18	5.146080175834732	6.08764810550084
2024	2024-08-19	0-08-19	5.156600739658768	5.093960443795261
2024	2024-08-20	0-08-20	5.239504419957804	8.143702651974682
2024	2024-08-21	0-08-21	5.328721693147605	5.197233015888562
2024	2024-08-22	0-08-22	5.424065390003673	7.254439234002204
2024	2024-08-23	0-08-23	5.525247847678079	5.315148708606847
2024	2024-08-24	0-08-24	5.631880909699456	8.379128545819674
2024	2024-08-25	0-08-25	5.743475925973013	5.446085555583808
2024	2024-08-26	0-08-26	5.859448776821482	3.5156692660928894
2024	2024-08-27	0-08-27	5.97917770095955	4.58750662057573
2024	2024-08-28	0-08-28	6.102040331931052	4.661224199158632
2024	2024-08-29	0-08-29	6.227414303279828	7.736448581967897
2024	2024-08-30	0-08-30	6.354677248549718	3.812806349129831
2024	2024-08-31	0-08-31	6.4832068012845605	4.8899240807707365
2024	2024-09-01	0-09-01	6.612380595028192	8.967428357016916
2024	2024-09-02	0-09-02	6.741576263324449	6.044945757994669
2024	2024-09-03	0-09-03	6.87017143971717	6.1221028638303014
2024	2024-09-04	0-09-04	6.997543757750198	6.198526254650119
2024	2024-09-05	0-09-05	7.123070850967367	13.27384251058042
2024	2024-09-06	0-09-06	7.246130352912516	11.34767821174751
2024	2024-09-07	0-09-07	7.366099897129481	5.419659938277689
2024	2024-09-08	0-09-08	7.482357117162103	6.489414270297262
2024	2024-09-09	0-09-09	7.594279646554219	8.556567787932531
2024	2024-09-10	0-09-10	7.70124511884967	7.620747071309802
2024	2024-09-11	0-09-11	7.802631167592289	6.681578700555374
2024	2024-09-12	0-09-12	7.929719982979663	7.757831989787798
2024	2024-09-13	0-09-13	8.018080085248137	10.810848051148882
2024	2024-09-14	0-09-14	8.098993664595298	8.859396198757178
2024	2024-09-15	0-09-15	8.171838354564983	9.90310301273899
2024	2024-09-16	0-09-16	8.235991788701028	7.941595073220617
2024	2024-09-17	0-09-17	8.290831600547273	6.974498960328363
2024	2024-09-18	0-09-18	8.335735423647556	5.001441254188533
2024	2024-09-19	0-09-19	8.338176334891969	9.002905800935181
2024	2024-09-20	0-09-20	8.361342493700638	9.016805496220382
2024	2024-09-21	0-09-21	8.372778265696258	7.0236669594177545
2024	2024-09-22	0-09-22	8.372100130819913	10.023260078491948
2024	2024-09-23	0-09-23	8.359099615206011	5.0154597691236065
2024	2024-09-24	0-09-24	8.33374329118228	7.000245974709368
2024	2024-09-25	0-09-25	8.296172777269756	6.977703666361854
2024	2024-09-26	0-09-26	8.246704738182812	8.948022842909687
2024	2024-09-27	0-09-27	8.185829472260327	8.911497683356195
2024	2024-09-28	0-09-28	8.114142447870705	6.868485468722422
2024	2024-09-29	0-09-29	8.032246621911012	8.819347973146607
2024	2024-09-30	0-09-30	7.940744951278323	8.764446970766993
2024	2024-10-01	0-10-01	7.840240392869706	5.704144235721824
2024	2024-10-02	0-10-02	7.731335903582235	8.638801542149341
2024	2024-10-03	0-10-03	7.6146344403129795	10.568780664187788
2024	2024-10-04	0-10-04	7.490738959959006	7.494443375975403
2024	2024-10-05	0-10-05	7.360252419417389	7.416151451650434
2024	2024-10-06	0-10-06	7.223777775585199	6.3342666653511195
2024	2024-10-07	0-10-07	7.081917985359507	9.249150791215705
2024	2024-10-08	0-10-08	6.935276005637381	9.161165603382427
2024	2024-10-09	0-10-09	6.784454793315891	10.070672875989535
2024	2024-10-10	0-10-10	6.630057305292109	9.978034383175263
2024	2024-10-11	0-10-11	6.472686498463107	7.883611899077864
2024	2024-10-12	0-10-12	6.112416444995906	4.6674498669975435
2024	2024-10-13	0-10-13	5.950907871247671	5.570544722748602
2024	2024-10-14	0-10-14	5.788234849385428	6.472940909631257
2024	2024-10-15	0-10-15	5.625000336306244	5.375000201783747
2024	2024-10-16	0-10-16	5.461807288907195	6.277084373344318
2024	2024-10-17	0-10-17	5.299258664085348	5.179555198451208
2024	2024-10-18	0-10-18	5.137957418737771	3.0827744512426625
2024	2024-10-19	0-10-19	5.179035394491586	6.107421236694952
2024	2024-10-20	0-10-20	5.022037778783765	5.013222667270259
2024	2024-10-21	0-10-21	4.868096410423547	4.920857846254128
2024	2024-10-22	0-10-22	4.71781066423794	4.830686398542764
2024	2024-10-23	0-10-23	4.571765759863444	3.7430594559180665
2024	2024-10-24	0-10-24	4.430530816198628	2.6583184897191767
2024	2024-10-25	0-10-25	4.294658851404138	3.576795310842483
2024	2024-10-26	0-10-26	4.164686782902687	5.4988120697416125
2024	2024-10-27	0-10-27	4.041135427379061	2.4246812564274363
2024	2024-10-28	0-10-28	3.9245095035979976	3.3547057021587987
2024	2024-10-29	0-10-29	3.815301208838487	6.289180725303092
2024	2024-10-30	0-10-30	3.714000794832102	2.228400476899261
2024	2024-10-31	0-10-31	3.621098513310415	4.172659107986249
2024	2024-11-01	0-11-01	3.5370846160050005	3.122250769603
2024	2024-11-02	0-11-02	3.4624493546474264	4.077469612788455
2024	2024-11-03	0-11-03	3.39768298096927	2.038609788581562
2024	2024-11-04	0-11-04	3.3432757467021013	5.005965448021261
2024	2024-11-05	0-11-05	3.2997179035774966	4.979830742146498
2024	2024-11-06	0-11-06	3.2674997033270254	2.960499821996215
2024	2024-11-07	0-11-07	3.247111397682261	2.9482668386093565
2024	2024-11-08	0-11-08	3.2390432383747783	1.9434259430248668
2024	2024-11-09	0-11-09	3.2437854771361483	1.9462712862816889
2024	2024-11-10	0-11-10	3.2618283656979448	1.957097019418767
2024	2024-11-11	0-11-11	3.293662155791739	2.9761972934750434
2024	2024-11-12	0-11-12	3.615203214042207	3.169121928425324
2024	2024-11-13	0-11-13	3.6760895623947176	3.2056537374368306
2024	2024-11-14	0-11-14	3.7522375674739448	2.2513425404843668
2024	2024-11-15	0-11-15	3.8441374810114617	5.306482488606877
2024	2024-11-16	0-11-16	3.9522795547388414	4.3713677328433045
2024	2024-11-17	0-11-17	4.077154040387659	2.4462924242325954
2024	2024-11-18	0-11-18	4.219251189689484	2.5315507138136906
2024	2024-11-19	0-11-19	4.103635139482789	4.462181083689673
2024	2024-11-20	0-11-20	4.281648371285346	3.5689890227712073
2024	2024-11-21	0-11-21	4.478355021935635	7.687013013161381
2024	2024-11-22	0-11-22	4.694245343165223	5.816547205899134
2024	2024-11-23	0-11-23	4.929779066606052	5.957867439963631
2024	2024-11-24	0-11-24	5.1851574464020835	3.11109446784125
2024	2024-11-25	0-11-25	5.4602201433673505	4.276132086020411
2024	2024-11-26	0-11-26	5.754444717999491	5.452666830799695
2024	2024-11-27	0-11-27	6.066946630479741	7.640167978287844
2024	2024-11-28	0-11-28	6.396479240672945	5.837887544403767
2024	2024-11-29	0-11-29	6.741433808127548	6.0448602848765285
2024	2024-11-30	0-11-30	7.0998700121752485	7.259922007305149
2024	2024-12-01	0-12-01	7.469743909319318	5.48184634559159
2024	2024-12-02	0-12-02	7.849011049076568	7.70940662944594
2024	2024-12-03	0-12-03	8.235626980963811	4.941376188578287
2024	2024-12-04	0-12-04	8.627547254497859	9.176528352698716
2024	2024-12-05	0-12-05	9.022727419195531	6.413636451517318
2024	2024-12-06	0-12-06	9.419123024573654	9.651473814744191
2024	2024-12-07	0-12-07	9.814689620149032	7.888813772089419
2024	2024-12-08	0-12-08	10.20738275543848	12.124429653263087
2024	2024-12-09	0-12-09	10.59515797995881	10.357094787975283
2024	2024-12-10	0-12-10	10.975970843226843	13.585582505936106
2024	2024-12-11	0-12-11	11.3477768947594	7.80866613685564
2024	2024-12-12	0-12-12	11.96036077524863	13.176216465149178
2024	2024-12-13	0-12-13	12.308019851860667	9.3848119111164
2024	2024-12-14	0-12-14	12.640538765287664	12.584323259172598
2024	2024-12-15	0-12-15	12.955873065046438	12.773523839027863
2024	2024-12-16	0-12-16	13.251978300653814	11.951186980392288
2024	2024-12-17	0-12-17	13.526810021626602	12.11608601297596
2024	2024-12-18	0-12-18	13.778323777481612	12.266994266488966
2024	2024-12-19	0-12-19	13.75264602656032	15.251587615936192
2024	2024-12-20	0-12-20	13.951390500730223	12.370834300438132
2024	2024-12-21	0-12-21	14.120683658332808	11.472410194999686
2024	2024-12-22	0-12-22	14.258481048884873	16.555088629330925
2024	2024-12-23	0-12-23	14.36273822190324	11.617642933141944
2024	2024-12-24	0-12-24	14.431426358745782	11.658855815247469
2024	2024-12-25	0-12-25	14.462840470262774	16.677704282157663
2024	2024-12-26	0-12-26	14.455881515251727	18.67352890915104
2024	2024-12-27	0-12-27	14.410066803674404	15.646040082204642
2024	2024-12-28	0-12-28	14.325529996656831	13.595317997994098
2024	2024-12-29	0-12-29	14.203021106489286	11.521812663893572
2024	2024-12-30	0-12-30	14.043906496626292	21.426343897975777
2024	2024-12-31	0-12-31	13.850153249845585	10.310091949907353
2025	2025-01-01	0-01-01	13.624020970596748	15.174412582358048
2025	2025-01-02	0-01-02	13.367779666546388	19.020667799927832
2025	2025-01-03	0-01-03	13.083699345361108	13.850219607216664
2025	2025-01-04	0-01-04	12.774050014707502	10.6644300088245
2025	2025-01-05	0-01-05	12.441101682252178	12.464661009351309
2025	2025-01-06	0-01-06	12.087124355661736	10.25227461339704
2025	2025-01-07	0-01-07	11.714388042602792	8.028632825561676
2025	2025-01-08	0-01-08	11.325162750741937	12.79509765044516
2025	2025-01-09	0-01-09	10.921718487745764	12.553031092647458
2025	2025-01-10	0-01-10	10.506325261280892	12.303795156768537
2025	2025-01-11	0-01-11	10.081253079013916	13.048751847408347
2025	2025-01-12	0-01-12	8.966134621987262	11.379680773192357
2025	2025-01-13	0-01-13	8.528514551115897	6.117108730669538
2025	2025-01-14	0-01-14	8.088025547442232	6.852815328465339
2025	2025-01-15	0-01-15	7.646937618632873	4.588162571179724
2025	2025-01-16	0-01-16	7.207520772354428	7.324512463412656
2025	2025-01-17	0-01-17	6.772045016273504	5.063227009764102
2025	2025-01-18	0-01-18	6.342780358056696	6.805668214834017
2025	2025-01-19	0-01-19	6.604634131994786	4.962780479196871
2025	2025-01-20	0-01-20	6.194601692506013	6.716761015503607
2025	2025-01-21	0-01-21	5.797590373881166	6.478554224328699
2025	2025-01-22	0-01-22	5.4158701837868515	8.24952211027211
2025	2025-01-23	0-01-23	5.051711129889669	6.031026677933801
2025	2025-01-24	0-01-24	4.7073832198562116	2.824429931913727
2025	2025-01-25	0-01-25	4.385155444327362	3.631093266596417
2025	2025-01-26	0-01-26	4.087142555495712	2.452285533297427
2025	2025-01-27	0-01-27	3.814989703990274	3.288993822394164
2025	2025-01-28	0-01-28	3.569833593694342	2.141900156216605
2025	2025-01-29	0-01-29	3.3523024817454967	6.011381489047298
2025	2025-01-30	0-01-30	3.16251617853562	3.897509707121372
2025	2025-01-31	0-01-31	3.000086047710875	4.800051628626525
2025	2025-02-01	0-02-01	2.8641160231974423	3.718469613918465
2025	2025-02-02	0-02-02	2.7533558306240713	1.6520134983744428
2025	2025-02-03	0-02-03	2.6665163504373837	1.59990981026243
2025	2025-02-04	0-02-04	2.6023084630840048	1.5613850778504028
2025	2025-02-05	0-02-05	2.559443049010559	4.5356658294063354
2025	2025-02-06	0-02-06	2.536630988663669	3.5219785931982015
2025	2025-02-07	0-02-07	2.5325831624899564	2.519549897493974
2025	2025-02-08	0-02-08	2.5460104509360484	2.5276062705616287
2025	2025-02-09	0-02-09	2.5756237344485653	2.545374240669139
2025	2025-02-10	0-02-10	2.620133893474131	5.572080336084479
2025	2025-02-11	0-02-11	2.6782518084593696	2.6069510850756217
2025	2025-02-12	0-02-12	2.9749087779518595	6.784945266771116
2025	2025-02-13	0-02-13	3.0563748461963143	2.8338249077177884
2025	2025-02-14	0-02-14	3.1475813117403124	5.888548787044187
2025	2025-02-15	0-02-15	3.2472390550304757	3.9483434330182856
2025	2025-02-16	0-02-16	3.3540589565134287	3.0124353739080574
2025	2025-02-17	0-02-17	3.4667518966357966	4.080051137981478
2025	2025-02-18	0-02-18	3.584028755844201	4.150417253506521
2025	2025-02-19	0-02-19	3.478379996484311	2.0870279978905866
2025	2025-02-20	0-02-20	3.6009573352046567	5.160574401122794
2025	2025-02-21	0-02-21	3.72425123435091	4.234550740610546
2025	2025-02-22	0-02-22	3.846972574369695	3.3081835446218166
2025	2025-02-23	0-02-23	3.967832235707634	3.38069934142458
2025	2025-02-24	0-02-24	4.08554109881135	4.45132465928681
2025	2025-02-25	0-02-25	4.198810044127465	3.519286026476479
2025	2025-02-26	0-02-26	4.306349952102605	3.5838099712615628
2025	2025-02-27	0-02-27	4.406906836574131	4.6441441019444785
2025	2025-02-28	0-02-28	4.4994384879224025	2.6996630927534415
2025	2025-03-01	0-03-01	4.583169867280512	3.7499019203683073
2025	2025-03-02	0-03-02	4.657593126063637	2.7945558756381823
2025	2025-03-03	0-03-03	4.722467605969039	3.833480563581423
2025	2025-03-04	0-03-04	4.777819838976063	3.8666919033856377
2025	2025-03-05	0-03-05	4.823943547346134	4.89436612840768
2025	2025-03-06	0-03-06	4.861364510232021	3.916818706139213
2025	2025-03-07	0-03-07	4.890663920525583	3.9343983523153496
2025	2025-03-08	0-03-08	4.912422990648021	6.947453794388812
2025	2025-03-09	0-03-09	4.9272229330205395	2.9563337598123236
2025	2025-03-10	0-03-10	4.9356449600643435	7.961386976038606
2025	2025-03-11	0-03-11	4.938270284200634	5.96296217052038
2025	2025-03-12	0-03-12	4.895734879270108	3.937440927562065
2025	2025-03-13	0-03-13	4.888510434854981	7.9331062609129885
2025	2025-03-14	0-03-14	4.877232924795951	4.926339754877571
2025	2025-03-15	0-03-15	4.862483561514219	3.917490136908531
2025	2025-03-16	0-03-16	4.844843557430991	3.9069061344585942
2025	2025-03-17	0-03-17	4.824894124967469	5.894936474980481
2025	2025-03-18	0-03-18	4.803216476544855	7.881929885926913
2025	2025-03-19	0-03-19	4.8203370631648585	5.892202237898915
2025	2025-03-20	0-03-20	4.796946620087673	2.8781679720526037
2025	2025-03-21	0-03-21	4.773571598315005	5.864142958989003
2025	2025-03-22	0-03-22	4.750793210268059	2.850475926160835
2025	2025-03-23	0-03-23	4.729192668368038	2.8375156010208222
2025	2025-03-24	0-03-24	4.709351185036144	5.825610711021686
2025	2025-03-25	0-03-25	4.691849972693582	5.815109983616149
2025	2025-03-26	0-03-26	4.677270243761553	3.806362146256932
2025	2025-03-27	0-03-27	4.6661932106612625	4.7997159263967575
2025	2025-03-28	0-03-28	4.659190371437493	2.7955142228624954
2025	2025-03-29	0-03-29	4.656737642747556	4.794042585648533
2025	2025-03-30	0-03-30	4.659170583402341	4.795502350041405
2025	2025-03-31	0-03-31	4.666684007144243	2.8000104042865455
2025	2025-04-01	0-04-01	4.679331982647156	4.807599189588293
2025	2025-04-02	0-04-02	4.697027833516479	4.818216700109888
2025	2025-04-03	0-04-03	4.719544138289116	4.83172648297347
2025	2025-04-04	0-04-04	4.746522444809889	3.8479134668859336
2025	2025-04-05	0-04-05	4.777559137242598	8.866535482345558
2025	2025-04-06	0-04-06	4.812250212528968	3.887350127517381
2025	2025-04-07	0-04-07	4.850191667610723	4.910115000566433
2025	2025-04-08	0-04-08	4.890979499429585	5.934587699657751
2025	2025-04-09	0-04-09	4.93420970492728	3.960525822956368
2025	2025-04-10	0-04-10	4.97947828104553	2.987686968627318
2025	2025-04-11	0-04-11	5.026381224726059	9.015828734835637
2025	2025-04-12	0-04-12	5.138518998009906	4.0831113988059435
2025	2025-04-13	0-04-13	5.187478667640168	5.1124872005841
2025	2025-04-14	0-04-14	5.23686069565788	5.142116417394728
2025	2025-04-15	0-04-15	5.286261079004769	4.1717566474028605
2025	2025-04-16	0-04-16	5.335275814622556	4.201165488773533
2025	2025-04-17	0-04-17	5.383500899452967	6.2301005396717795
2025	2025-04-18	0-04-18	5.430532330437725	6.258319398262635
2025	2025-04-19	0-04-19	5.411961639419243	6.247176983651546
2025	2025-04-20	0-04-20	5.455393753537866	6.27323625212272
2025	2025-04-21	0-04-21	5.496420204636009	5.297852122781606
2025	2025-04-22	0-04-22	5.534636989655395	5.320782193793237
2025	2025-04-23	0-04-23	5.569640105537747	4.341784063322648
2025	2025-04-24	0-04-24	5.60102554922479	9.360615329534872
2025	2025-04-25	0-04-25	5.628389317658248	6.377033590594948
2025	2025-04-26	0-04-26	5.651327407779843	5.390796444667906
2025	2025-04-27	0-04-27	5.6694358165313	4.40166148991878
2025	2025-04-28	0-04-28	5.6823105408543455	3.409386324512607
2025	2025-04-29	0-04-29	5.689549544673584	5.41372972680415
2025	2025-04-30	0-04-30	5.690813693068684	3.41448821584121
2025	2025-05-01	0-05-01	5.685897938293622	4.411538762976173
2025	2025-05-02	0-05-02	5.674735352683729	3.4048412116102376
2025	2025-05-03	0-05-03	5.6573971286556874	7.394438277193412
2025	2025-05-04	0-05-04	5.6340925787075316	7.38045554722452
2025	2025-05-05	0-05-05	5.6051691354186435	6.363101481251186
2025	2025-05-06	0-05-06	5.571110384466875	5.342666230680125
2025	2025-05-07	0-05-07	5.532475130456376	7.319485078273825
2025	2025-05-08	0-05-08	5.489826210898328	4.293895726538997
2025	2025-05-09	0-05-09	5.443726463303918	5.26623587798235
2025	2025-05-10	0-05-10	5.394738725184329	4.236843235110597
2025	2025-05-11	0-05-11	5.343425834050745	5.2060555004304465
